txn_id,account_id,timestamp,amount,txn_type,merchant,channel,country,hour,account_age_days,txn_count_24h,prev_txn_minutes,label
TXN10004513,ACC484331,2026-04-08 17:25:00,21597.67,transfer_in,-,web,TH,17,78,25,3,MULE
TXN10004514,ACC420133,2026-04-29 15:10:00,876.77,purchase,Shopee,mobile,SG,15,1846,3,72,NORMAL
TXN10004515,ACC954529,2026-04-19 23:54:00,5152.53,transfer_out,-,web,TH,23,2563,4,200,NORMAL
TXN10004516,ACC475169,2026-04-26 09:00:00,3684.99,transfer_in,-,branch,TH,9,976,1,58,NORMAL
TXN10004517,ACC136333,2026-04-16 02:51:00,62794.75,transfer_out,-,web,PH,2,1933,3,657,FRAUD
TXN10004518,ACC870201,2026-04-29 17:14:00,329.52,purchase,Shopee,web,TH,17,399,4,94,NORMAL
TXN10004519,ACC741344,2026-04-25 20:35:00,5941.48,transfer_in,-,atm,JP,20,1608,3,68,NORMAL
TXN10004520,ACC312661,2026-04-13 14:53:00,2374.59,transfer_in,-,web,TH,14,259,7,465,NORMAL
TXN10004521,ACC967365,2026-04-13 15:21:00,856.98,purchase,Central,web,MY,15,523,5,95,NORMAL
TXN10004522,ACC270823,2026-04-11 11:03:00,502.25,purchase,7-Eleven,atm,TH,11,1890,7,106,NORMAL
TXN10004523,ACC320291,2026-04-21 09:59:00,289.28,purchase,Lotus's,web,TH,9,417,5,79,NORMAL
TXN10004524,ACC804820,2026-04-22 14:00:00,2049.76,transfer_in,-,mobile,TH,14,3300,4,328,NORMAL
TXN10004525,ACC238773,2026-04-16 17:17:00,170.91,purchase,Central,branch,SG,17,719,8,239,NORMAL
TXN10004526,ACC796706,2026-04-16 15:51:00,769.26,purchase,Tops Market,mobile,TH,15,3425,7,3210,NORMAL
TXN10004527,ACC230411,2026-04-12 18:02:00,76005.14,transfer_out,-,web,RU,18,75,8,12,MULE
TXN10004528,ACC476669,2026-04-18 18:26:00,445.67,purchase,PTT Station,web,TH,18,3162,7,332,NORMAL
TXN10004529,ACC537792,2026-04-06 15:51:00,783.25,purchase,Lotus's,web,TH,15,3225,7,648,NORMAL
TXN10004530,ACC593185,2026-04-19 12:22:00,3480.84,transfer_in,-,mobile,SG,12,2181,1,1923,NORMAL
TXN10004531,ACC102348,2026-04-28 01:57:00,277798.32,transfer_out,-,web,GB,1,3496,5,703,FRAUD
TXN10004532,ACC458984,2026-04-22 06:31:00,253.19,purchase,Central,web,TH,6,2718,4,322,NORMAL
TXN10004533,ACC609879,2026-04-27 19:59:00,1460.85,transfer_out,-,branch,MY,19,342,1,602,NORMAL
TXN10004534,ACC867981,2026-04-06 04:32:00,148682.93,purchase,Online Gambling,web,US,4,2622,13,23,FRAUD
TXN10004535,ACC826008,2026-04-14 12:42:00,2193.94,purchase,Central,web,TH,12,2752,2,242,NORMAL
TXN10004536,ACC735747,2026-04-12 02:10:00,193517.76,transfer_in,-,web,KH,2,14,12,23,MULE
TXN10004537,ACC153139,2026-04-14 04:08:00,78333.56,purchase,Online Gambling,mobile,UA,4,474,12,32,FRAUD
TXN10004538,ACC728734,2026-04-02 12:08:00,22449.21,transfer_out,-,web,MY,12,855,2,20,NORMAL
TXN10004539,ACC936774,2026-04-27 17:47:00,583.22,purchase,7-Eleven,mobile,TH,17,1732,3,734,NORMAL
TXN10004540,ACC361545,2026-04-21 00:35:00,124392.03,purchase,Online Gambling,mobile,GB,0,989,5,477,FRAUD
TXN10004541,ACC422201,2026-04-05 07:08:00,309.26,purchase,Tops Market,web,SG,7,2319,6,762,NORMAL
TXN10004542,ACC179150,2026-04-19 14:12:00,470.45,purchase,Grab,mobile,TH,14,1737,6,1511,NORMAL
TXN10004543,ACC130124,2026-04-20 16:07:00,81323.29,transfer_in,-,mobile,KH,16,70,14,23,MULE
TXN10004544,ACC900094,2026-04-16 17:49:00,5697.27,transfer_in,-,mobile,TH,17,3391,4,62,NORMAL
TXN10004545,ACC805310,2026-04-21 10:47:00,211.96,purchase,Lotus's,mobile,MY,10,1127,7,4000,NORMAL
TXN10004546,ACC831135,2026-04-21 13:03:00,885.75,purchase,Central,mobile,TH,13,1423,3,41,NORMAL
TXN10004547,ACC251936,2026-04-07 10:11:00,1740.62,purchase,7-Eleven,web,SG,10,2580,3,462,NORMAL
TXN10004548,ACC986641,2026-04-18 01:29:00,267073.55,purchase,Crypto Exchange,mobile,TH,1,679,9,696,FRAUD
TXN10004549,ACC149705,2026-04-03 14:54:00,1610.5,transfer_out,-,atm,TH,14,1308,4,466,NORMAL
TXN10004550,ACC195041,2026-04-02 17:50:00,124418.94,transfer_in,-,mobile,SG,17,69,12,21,MULE
TXN10004551,ACC307890,2026-04-20 16:59:00,299.12,purchase,Big C,mobile,JP,16,2883,4,265,NORMAL
TXN10004552,ACC238394,2026-04-26 11:14:00,3153.07,transfer_out,-,atm,TH,11,3279,1,219,NORMAL
TXN10004553,ACC493023,2026-04-25 16:26:00,3272.71,transfer_out,-,web,JP,16,2757,6,620,NORMAL
TXN10004554,ACC685715,2026-04-14 20:37:00,56823.72,transfer_out,-,web,TH,20,42,19,1,MULE
TXN10004555,ACC700675,2026-04-20 10:40:00,1372.94,transfer_in,-,atm,JP,10,295,2,753,NORMAL
TXN10004556,ACC898310,2026-04-21 12:44:00,179.63,purchase,Lotus's,mobile,TH,12,2860,7,979,NORMAL
TXN10004557,ACC315007,2026-04-12 08:10:00,861.31,transfer_out,-,mobile,SG,8,149,6,153,NORMAL
TXN10004558,ACC679646,2026-04-11 13:59:00,548.29,purchase,Makro,mobile,TH,13,62,3,83,NORMAL
TXN10004559,ACC513512,2026-04-18 09:41:00,495.51,purchase,7-Eleven,mobile,TH,9,3014,5,157,NORMAL
TXN10004560,ACC402213,2026-04-01 11:01:00,275.44,purchase,Big C,mobile,SG,11,538,4,191,NORMAL
TXN10004561,ACC240535,2026-04-15 17:34:00,1738.83,transfer_in,-,mobile,TH,17,3099,7,759,NORMAL
TXN10004562,ACC189328,2026-04-05 11:48:00,149994.62,transfer_in,-,mobile,MY,11,47,21,4,MULE
TXN10004563,ACC521346,2026-04-09 09:13:00,338.13,purchase,Lotus's,mobile,SG,9,2231,7,286,NORMAL
TXN10004564,ACC241515,2026-04-02 09:27:00,2064.19,purchase,Grab,web,JP,9,2368,4,37,NORMAL
TXN10004565,ACC282620,2026-04-26 17:01:00,655.12,purchase,Lotus's,mobile,TH,17,1341,3,831,NORMAL
TXN10004566,ACC301612,2026-04-05 02:10:00,341567.09,purchase,Online Gambling,mobile,VN,2,2110,5,743,FRAUD
TXN10004567,ACC875950,2026-04-04 14:01:00,1789.9,purchase,PTT Station,mobile,JP,14,2991,1,1289,NORMAL
TXN10004568,ACC682982,2026-04-10 15:47:00,497.27,purchase,Makro,web,TH,15,3230,7,123,NORMAL
TXN10004569,ACC833934,2026-04-10 13:09:00,1282.28,purchase,Shopee,web,MY,13,2124,5,243,NORMAL
TXN10004570,ACC896806,2026-04-26 14:46:00,426.01,purchase,Shopee,atm,TH,14,678,2,1883,NORMAL
TXN10004571,ACC783318,2026-04-26 09:00:00,154.75,purchase,7-Eleven,web,TH,9,114,7,20,NORMAL
TXN10004572,ACC692979,2026-04-14 09:29:00,618.63,purchase,Shopee,mobile,MY,9,2376,2,319,NORMAL
TXN10004573,ACC920536,2026-04-27 17:41:00,7749.73,transfer_in,-,mobile,TH,17,2209,8,772,NORMAL
TXN10004574,ACC456525,2026-04-15 19:12:00,37.63,purchase,Grab,mobile,MY,19,343,3,80,NORMAL
TXN10004575,ACC970664,2026-04-13 10:43:00,931.5,purchase,PTT Station,atm,TH,10,2315,7,36,NORMAL
TXN10004576,ACC981662,2026-04-20 21:27:00,559.36,purchase,Lazada,branch,TH,21,167,5,363,NORMAL
TXN10004577,ACC541317,2026-04-09 19:59:00,147065.88,transfer_out,-,mobile,MY,19,55,15,12,MULE
TXN10004578,ACC314742,2026-04-25 06:02:00,848.86,purchase,7-Eleven,mobile,SG,6,2549,3,132,NORMAL
TXN10004579,ACC600089,2026-04-17 02:55:00,35532.4,transfer_out,-,web,PH,2,258,4,24,FRAUD
TXN10004580,ACC257976,2026-04-24 13:25:00,212.9,purchase,Makro,mobile,TH,13,1539,7,178,NORMAL
TXN10004581,ACC145194,2026-04-22 04:13:00,206.67,transfer_out,-,mobile,PH,4,1267,6,4,FRAUD
TXN10004582,ACC841968,2026-04-25 16:22:00,201.31,purchase,7-Eleven,mobile,SG,16,3366,3,138,NORMAL
TXN10004583,ACC284073,2026-04-24 17:46:00,843.78,transfer_in,-,mobile,TH,17,1819,3,180,NORMAL
TXN10004584,ACC603961,2026-04-04 08:37:00,754.09,purchase,Central,mobile,TH,8,2145,1,524,NORMAL
TXN10004585,ACC424885,2026-04-21 08:39:00,1884.29,purchase,Central,web,TH,8,874,3,22,NORMAL
TXN10004586,ACC623903,2026-04-23 02:32:00,41971.68,transfer_out,-,mobile,TH,2,75,31,4,MULE
TXN10004587,ACC516751,2026-04-17 11:52:00,261.96,transfer_out,-,branch,TH,11,286,5,1215,NORMAL
TXN10004588,ACC494330,2026-04-01 04:03:00,1052.98,purchase,Central,mobile,TH,4,2573,2,1279,NORMAL
TXN10004589,ACC684684,2026-04-19 13:24:00,5099.28,transfer_in,-,web,TH,13,2727,2,459,NORMAL
TXN10004590,ACC275564,2026-04-26 22:19:00,64483.07,transfer_in,-,mobile,US,22,18,17,10,MULE
TXN10004591,ACC810233,2026-04-22 17:42:00,166.41,purchase,Grab,web,SG,17,2414,5,110,NORMAL
TXN10004592,ACC246848,2026-04-23 07:15:00,6291.55,transfer_in,-,mobile,TH,7,2690,8,511,NORMAL
TXN10004593,ACC951299,2026-04-01 22:01:00,537.89,purchase,7-Eleven,mobile,TH,22,1435,7,267,NORMAL
TXN10004594,ACC357803,2026-04-21 13:01:00,1570.1,transfer_out,-,mobile,TH,13,3423,1,153,NORMAL
TXN10004595,ACC899554,2026-04-20 18:47:00,1292.66,transfer_out,-,mobile,MY,18,3256,1,1262,NORMAL
TXN10004596,ACC978247,2026-04-16 16:27:00,289.33,purchase,Shopee,web,TH,16,1277,5,139,NORMAL
TXN10004597,ACC693190,2026-04-11 16:17:00,1184.76,purchase,Shopee,web,JP,16,1677,2,218,NORMAL
TXN10004598,ACC444209,2026-04-05 12:32:00,5999.31,transfer_out,-,mobile,TH,12,857,8,840,NORMAL
TXN10004599,ACC696664,2026-04-27 15:41:00,1004.57,purchase,Grab,web,TH,15,2800,3,396,NORMAL
TXN10004600,ACC878290,2026-04-30 12:53:00,677.64,purchase,Big C,mobile,TH,12,1190,4,448,NORMAL
TXN10004601,ACC924330,2026-04-23 17:20:00,594.01,transfer_out,-,web,TH,17,2339,5,453,NORMAL
TXN10004602,ACC215915,2026-04-24 14:25:00,6913.89,transfer_in,-,mobile,TH,14,2463,8,1634,NORMAL
TXN10004603,ACC349874,2026-04-27 18:01:00,2284.33,transfer_out,-,mobile,JP,18,1859,5,413,NORMAL
TXN10004604,ACC999261,2026-04-24 12:50:00,378.76,purchase,Lazada,web,TH,12,1015,5,125,NORMAL
TXN10004605,ACC973252,2026-04-08 18:27:00,6419.15,transfer_out,-,mobile,TH,18,2748,6,703,NORMAL
TXN10004606,ACC692389,2026-04-16 11:47:00,177.72,purchase,Lotus's,web,TH,11,2488,6,286,NORMAL
TXN10004607,ACC666691,2026-04-07 04:18:00,166911.69,transfer_out,-,mobile,MY,4,30,12,12,MULE
TXN10004608,ACC328707,2026-04-01 17:52:00,639.16,purchase,Lazada,web,SG,17,1114,7,32,NORMAL
TXN10004609,ACC119790,2026-04-02 06:15:00,495.5,purchase,7-Eleven,mobile,TH,6,246,2,1957,NORMAL
TXN10004610,ACC414074,2026-04-25 13:26:00,318.8,purchase,Lotus's,mobile,TH,13,1005,7,99,NORMAL
TXN10004611,ACC128882,2026-04-03 13:58:00,1053.88,transfer_in,-,web,MY,13,683,4,114,NORMAL
TXN10004612,ACC233645,2026-04-24 06:38:00,988.03,transfer_out,-,mobile,TH,6,888,1,383,NORMAL
TXN10004613,ACC450253,2026-04-21 12:24:00,853.58,purchase,7-Eleven,atm,TH,12,1896,3,392,NORMAL
TXN10004614,ACC342308,2026-04-09 15:12:00,950.33,purchase,Makro,mobile,SG,15,1191,1,119,NORMAL
TXN10004615,ACC690215,2026-04-22 13:08:00,8611.42,transfer_in,-,atm,TH,13,2064,4,72,NORMAL
TXN10004616,ACC800616,2026-04-26 21:01:00,514.76,transfer_in,-,mobile,TH,21,929,8,429,NORMAL
TXN10004617,ACC767999,2026-04-25 17:20:00,1507.32,purchase,Big C,mobile,SG,17,1620,4,1213,NORMAL
TXN10004618,ACC593839,2026-04-02 08:31:00,83204.92,transfer_in,-,mobile,VN,8,67,19,12,MULE
TXN10004619,ACC491068,2026-04-13 11:26:00,6196.32,transfer_out,-,atm,SG,11,696,2,325,NORMAL
TXN10004620,ACC419567,2026-04-01 19:07:00,488.88,purchase,Tops Market,atm,TH,19,119,7,319,NORMAL
TXN10004621,ACC143139,2026-04-11 13:01:00,125.43,purchase,Lazada,web,TH,13,241,3,198,NORMAL
TXN10004622,ACC988325,2026-04-10 14:48:00,268.97,purchase,Makro,web,TH,14,1017,6,131,NORMAL
TXN10004623,ACC833934,2026-04-18 18:08:00,1720.51,transfer_out,-,web,SG,18,100,7,113,NORMAL
TXN10004624,ACC671753,2026-04-17 14:32:00,1377.9,purchase,7-Eleven,mobile,TH,14,3140,3,923,NORMAL
TXN10004625,ACC516625,2026-04-27 12:00:00,357.31,transfer_in,-,web,JP,12,474,3,74,NORMAL
TXN10004626,ACC109208,2026-04-16 18:52:00,1093.77,purchase,Lotus's,mobile,SG,18,997,4,135,NORMAL
TXN10004627,ACC966876,2026-04-18 05:06:00,851.4,purchase,7-Eleven,web,MY,5,2984,2,84,NORMAL
TXN10004628,ACC510353,2026-04-17 15:31:00,246.4,purchase,Grab,branch,TH,15,1157,7,313,NORMAL
TXN10004629,ACC395724,2026-04-03 11:26:00,772.16,transfer_in,-,web,SG,11,1059,6,301,NORMAL
TXN10004630,ACC506682,2026-04-08 14:24:00,1777.3,transfer_out,-,mobile,TH,14,1359,5,117,NORMAL
TXN10004631,ACC426441,2026-04-24 20:29:00,667.0,purchase,Grab,mobile,MY,20,1929,6,405,NORMAL
TXN10004632,ACC133783,2026-04-01 22:27:00,321.72,purchase,Makro,mobile,SG,22,116,5,337,NORMAL
TXN10004633,ACC548978,2026-04-16 19:04:00,3481.32,transfer_out,-,web,TH,19,1427,6,82,NORMAL
TXN10004634,ACC643613,2026-04-13 12:35:00,422.57,purchase,Tops Market,mobile,TH,12,1232,2,198,NORMAL
TXN10004635,ACC744664,2026-04-30 08:39:00,9388.58,transfer_out,-,mobile,TH,8,1234,5,160,NORMAL
TXN10004636,ACC503841,2026-04-09 17:30:00,20394.91,transfer_out,-,mobile,TH,17,217,1,420,NORMAL
TXN10004637,ACC419567,2026-04-20 21:24:00,151.43,purchase,Lotus's,atm,SG,21,2958,7,253,NORMAL
TXN10004638,ACC835165,2026-04-11 14:42:00,311.22,purchase,Lotus's,mobile,MY,14,648,7,577,NORMAL
TXN10004639,ACC640284,2026-04-03 16:16:00,593.63,purchase,Tops Market,mobile,TH,16,3479,3,124,NORMAL
TXN10004640,ACC798565,2026-04-04 16:49:00,671.14,purchase,Central,mobile,TH,16,3445,4,221,NORMAL
TXN10004641,ACC623149,2026-04-20 13:12:00,3554.54,transfer_in,-,mobile,TH,13,178,4,68,NORMAL
TXN10004642,ACC359357,2026-04-23 03:05:00,144777.19,purchase,Unverified Merchant,web,VN,3,1547,5,14,FRAUD
TXN10004643,ACC237804,2026-04-24 09:57:00,33756.63,transfer_in,-,mobile,TH,9,2942,6,212,NORMAL
TXN10004644,ACC565517,2026-04-14 11:53:00,1488.49,transfer_out,-,mobile,TH,11,1279,7,912,NORMAL
TXN10004645,ACC149537,2026-04-25 12:05:00,732.23,purchase,Lazada,mobile,TH,12,3084,1,170,NORMAL
TXN10004646,ACC231041,2026-04-16 05:11:00,180.35,transfer_out,-,mobile,TH,5,207,12,11,FRAUD
TXN10004647,ACC508394,2026-04-04 13:45:00,3275.18,transfer_out,-,mobile,TH,13,2994,7,397,NORMAL
TXN10004648,ACC862162,2026-04-09 09:00:00,88947.67,transfer_in,-,mobile,SG,9,78,10,12,MULE
TXN10004649,ACC842931,2026-04-22 15:51:00,1589.19,purchase,Lotus's,mobile,TH,15,2585,4,140,NORMAL
TXN10004650,ACC474302,2026-04-12 17:16:00,77064.84,transfer_in,-,web,PH,17,82,29,15,MULE
TXN10004651,ACC120202,2026-04-23 15:21:00,808.75,purchase,Lazada,mobile,JP,15,2585,5,140,NORMAL
TXN10004652,ACC877027,2026-04-04 16:31:00,181231.21,purchase,Crypto Exchange,web,TH,16,2041,4,787,FRAUD
TXN10004653,ACC149310,2026-04-14 15:08:00,419.99,transfer_out,-,web,MY,15,942,4,485,NORMAL
TXN10004654,ACC258950,2026-04-25 18:25:00,1203.1,purchase,PTT Station,web,SG,18,2784,6,104,NORMAL
TXN10004655,ACC474302,2026-04-12 17:01:00,63270.28,transfer_out,-,mobile,RU,17,82,29,4,MULE
TXN10004656,ACC945200,2026-04-23 16:11:00,181.52,purchase,Shopee,atm,SG,16,122,2,340,NORMAL
TXN10004657,ACC944755,2026-04-05 02:51:00,121180.34,purchase,Unverified Merchant,web,US,2,3324,9,37,FRAUD
TXN10004658,ACC876236,2026-04-04 11:29:00,466.88,purchase,Shopee,mobile,JP,11,338,1,391,NORMAL
TXN10004659,ACC513512,2026-04-13 05:59:00,6764.99,transfer_out,-,mobile,SG,5,2259,1,1903,NORMAL
TXN10004660,ACC995722,2026-04-08 16:11:00,6611.47,transfer_out,-,mobile,SG,16,1239,7,731,NORMAL
TXN10004661,ACC601423,2026-04-08 03:12:00,8383.1,purchase,Crypto Exchange,web,CN,3,2176,6,18,FRAUD
TXN10004662,ACC145413,2026-04-03 14:56:00,3680.33,transfer_in,-,mobile,TH,14,852,2,106,NORMAL
TXN10004663,ACC228496,2026-04-03 09:19:00,61619.32,transfer_out,-,mobile,TH,9,50,5,14,MULE
TXN10004664,ACC803228,2026-04-17 09:11:00,819.77,purchase,7-Eleven,web,TH,9,2933,8,171,NORMAL
TXN10004665,ACC727441,2026-04-14 05:32:00,98702.05,transfer_out,-,web,TH,5,76,21,8,MULE
TXN10004666,ACC463257,2026-04-12 11:34:00,451.47,purchase,Shopee,atm,MY,11,2555,6,270,NORMAL
TXN10004667,ACC221339,2026-04-30 13:37:00,2737.98,transfer_in,-,web,SG,13,690,4,268,NORMAL
TXN10004668,ACC620463,2026-04-01 15:50:00,262.85,purchase,Central,mobile,TH,15,1923,6,220,NORMAL
TXN10004669,ACC223877,2026-04-10 23:13:00,741.83,transfer_in,-,mobile,SG,23,170,1,268,NORMAL
TXN10004670,ACC114671,2026-04-03 15:25:00,1157.18,purchase,Central,web,SG,15,779,6,840,NORMAL
TXN10004671,ACC775010,2026-04-12 14:30:00,671.09,purchase,Lazada,mobile,JP,14,1792,8,4000,NORMAL
TXN10004672,ACC476434,2026-04-20 13:58:00,323.35,purchase,Lotus's,mobile,TH,13,2830,3,213,NORMAL
TXN10004673,ACC927216,2026-04-16 10:41:00,6279.63,transfer_in,-,atm,TH,10,2084,8,517,NORMAL
TXN10004674,ACC794382,2026-04-13 15:01:00,221.3,purchase,Grab,web,SG,15,1348,6,235,NORMAL
TXN10004675,ACC900604,2026-04-15 10:16:00,429.39,purchase,Central,mobile,TH,10,813,2,103,NORMAL
TXN10004676,ACC152605,2026-04-02 08:02:00,12804.89,transfer_out,-,mobile,TH,8,1974,5,124,NORMAL
TXN10004677,ACC418360,2026-04-08 09:55:00,13570.48,transfer_out,-,mobile,TH,9,340,4,302,NORMAL
TXN10004678,ACC628513,2026-04-08 05:28:00,223.23,purchase,Unverified Merchant,web,UA,5,3128,7,7,FRAUD
TXN10004679,ACC753216,2026-04-14 11:44:00,2954.06,purchase,Lazada,web,JP,11,663,8,97,NORMAL
TXN10004680,ACC478173,2026-04-08 19:01:00,1387.8,purchase,Lazada,mobile,TH,19,2780,3,101,NORMAL
TXN10004681,ACC387679,2026-04-13 16:47:00,1442.92,purchase,7-Eleven,mobile,JP,16,3474,7,292,NORMAL
TXN10004682,ACC729263,2026-04-24 17:00:00,1338.98,purchase,Tops Market,mobile,TH,17,919,1,315,NORMAL
TXN10004683,ACC275465,2026-04-09 15:18:00,238.65,purchase,Makro,mobile,TH,15,2110,2,1801,NORMAL
TXN10004684,ACC508132,2026-04-01 14:25:00,644.76,purchase,Shopee,mobile,TH,14,2696,6,4000,NORMAL
TXN10004685,ACC395724,2026-04-28 18:21:00,228.09,purchase,7-Eleven,mobile,TH,18,3452,2,128,NORMAL
TXN10004686,ACC632616,2026-04-25 19:18:00,1314.01,transfer_out,-,mobile,SG,19,2946,4,56,NORMAL
TXN10004687,ACC226621,2026-04-10 19:24:00,315.12,purchase,7-Eleven,atm,TH,19,2433,3,112,NORMAL
TXN10004688,ACC625629,2026-04-27 03:52:00,194817.15,transfer_in,-,mobile,TH,3,71,12,15,MULE
TXN10004689,ACC664241,2026-04-17 17:12:00,1481.37,purchase,Tops Market,web,TH,17,1123,2,1805,NORMAL
TXN10004690,ACC451612,2026-04-06 02:50:00,82574.88,transfer_out,-,web,TH,2,1323,8,14,FRAUD
TXN10004691,ACC279073,2026-04-30 23:01:00,13023.14,purchase,Gift Card Reseller,mobile,SG,23,411,8,43,FRAUD
TXN10004692,ACC788693,2026-04-07 19:20:00,2799.59,purchase,Grab,mobile,TH,19,1570,7,392,NORMAL
TXN10004693,ACC828655,2026-04-28 12:36:00,63.15,purchase,Lazada,mobile,TH,12,2310,7,85,NORMAL
TXN10004694,ACC454882,2026-04-12 08:20:00,544.01,purchase,Central,mobile,TH,8,1076,4,304,NORMAL
TXN10004695,ACC489486,2026-04-13 00:34:00,18981.68,purchase,Foreign Online Shop,web,US,0,1160,8,27,FRAUD
TXN10004696,ACC703754,2026-04-07 14:32:00,369525.33,purchase,Crypto Exchange,web,VN,14,1607,13,529,FRAUD
TXN10004697,ACC163365,2026-04-27 10:52:00,191.28,purchase,Tops Market,atm,TH,10,694,3,57,NORMAL
TXN10004698,ACC998894,2026-04-17 11:56:00,1495.27,purchase,Shopee,web,JP,11,2835,8,139,NORMAL
TXN10004699,ACC629843,2026-04-20 12:20:00,95.15,purchase,Lazada,atm,TH,12,2959,7,39,NORMAL
TXN10004700,ACC613731,2026-04-03 23:27:00,164219.59,transfer_out,-,mobile,KH,23,82,11,14,MULE
TXN10004701,ACC180162,2026-04-29 07:02:00,1707.23,transfer_out,-,mobile,SG,7,2250,7,189,NORMAL
TXN10004702,ACC619401,2026-04-15 10:43:00,426.4,purchase,Grab,web,TH,10,1098,5,99,NORMAL
TXN10004703,ACC893139,2026-04-09 06:04:00,336.55,purchase,Shopee,atm,TH,6,2759,5,113,NORMAL
TXN10004704,ACC691881,2026-04-30 17:55:00,1190.8,purchase,7-Eleven,mobile,TH,17,720,3,211,NORMAL
TXN10004705,ACC359514,2026-04-02 13:28:00,111.86,purchase,PTT Station,mobile,TH,13,2407,2,232,NORMAL
TXN10004706,ACC556349,2026-04-19 11:37:00,541.41,purchase,PTT Station,web,JP,11,613,8,376,NORMAL
TXN10004707,ACC286379,2026-04-14 12:33:00,5854.01,transfer_in,-,web,JP,12,1145,5,166,NORMAL
TXN10004708,ACC155182,2026-04-18 16:06:00,198.16,purchase,Shopee,branch,TH,16,1551,3,125,NORMAL
TXN10004709,ACC744664,2026-04-23 15:41:00,243.63,purchase,Tops Market,atm,SG,15,585,1,911,NORMAL
TXN10004710,ACC342162,2026-04-03 09:11:00,383.19,purchase,Lotus's,web,SG,9,2037,3,264,NORMAL
TXN10004711,ACC469455,2026-04-07 02:12:00,147996.2,transfer_in,-,mobile,VN,2,73,11,16,MULE
TXN10004712,ACC570548,2026-04-29 19:01:00,281.02,purchase,Lazada,mobile,MY,19,1422,2,404,NORMAL
TXN10004713,ACC914232,2026-04-27 14:47:00,2693.23,transfer_out,-,mobile,JP,14,3291,4,4000,NORMAL
TXN10004714,ACC895024,2026-04-07 05:07:00,215.69,transfer_out,-,web,RU,5,297,15,7,FRAUD
TXN10004715,ACC410590,2026-04-16 16:37:00,355.52,transfer_out,-,web,TH,16,937,4,793,NORMAL
TXN10004716,ACC590015,2026-04-26 13:01:00,1841.35,transfer_out,-,atm,TH,13,2271,8,295,NORMAL
TXN10004717,ACC872960,2026-04-17 12:24:00,324.6,purchase,Lotus's,atm,TH,12,3091,8,630,NORMAL
TXN10004718,ACC713651,2026-04-14 10:56:00,4797.23,transfer_out,-,mobile,TH,10,2216,2,875,NORMAL
TXN10004719,ACC726394,2026-04-03 14:25:00,2272.2,transfer_in,-,mobile,TH,14,588,3,701,NORMAL
TXN10004720,ACC697217,2026-04-04 15:26:00,124.31,purchase,Makro,mobile,MY,15,121,1,209,NORMAL
TXN10004721,ACC262695,2026-04-28 00:20:00,120.08,transfer_out,-,web,KH,0,542,11,3,FRAUD
TXN10004722,ACC875212,2026-04-21 10:37:00,2441.03,transfer_out,-,mobile,JP,10,1895,5,181,NORMAL
TXN10004723,ACC111572,2026-04-02 12:23:00,833.46,transfer_out,-,mobile,TH,12,1548,4,782,NORMAL
TXN10004724,ACC896605,2026-04-29 10:30:00,1587.22,transfer_in,-,web,TH,10,2446,3,1517,NORMAL
TXN10004725,ACC125704,2026-04-29 14:43:00,164.99,purchase,Tops Market,atm,TH,14,3254,8,1260,NORMAL
TXN10004726,ACC975494,2026-04-26 10:15:00,934.81,purchase,Grab,web,TH,10,77,7,250,NORMAL
TXN10004727,ACC507225,2026-04-20 09:03:00,6176.56,transfer_in,-,branch,TH,9,1101,4,343,NORMAL
TXN10004728,ACC845810,2026-04-16 11:26:00,2633.08,transfer_out,-,web,MY,11,3025,4,147,NORMAL
TXN10004729,ACC906305,2026-04-05 01:44:00,43859.69,purchase,Foreign Online Shop,web,GB,1,3194,7,48,FRAUD
TXN10004730,ACC643962,2026-04-10 14:12:00,992.59,transfer_in,-,mobile,TH,14,2243,6,636,NORMAL
TXN10004731,ACC599292,2026-04-27 15:20:00,155.78,purchase,Makro,mobile,MY,15,675,2,4000,NORMAL
TXN10004732,ACC913110,2026-04-05 19:26:00,4635.02,transfer_out,-,web,TH,19,1045,8,44,NORMAL
TXN10004733,ACC464960,2026-04-02 11:13:00,257.96,purchase,Makro,web,TH,11,3130,8,189,NORMAL
TXN10004734,ACC545799,2026-04-14 11:20:00,1419.35,purchase,7-Eleven,web,TH,11,1766,4,429,NORMAL
TXN10004735,ACC470398,2026-04-26 15:00:00,1249.74,purchase,Shopee,mobile,TH,15,2153,2,209,NORMAL
TXN10004736,ACC927216,2026-04-30 10:39:00,1810.04,transfer_in,-,web,SG,10,1939,4,911,NORMAL
TXN10004737,ACC151531,2026-04-26 10:38:00,179.76,purchase,PTT Station,mobile,TH,10,260,6,150,NORMAL
TXN10004738,ACC217371,2026-04-26 19:48:00,158.32,purchase,Central,mobile,JP,19,2852,5,23,NORMAL
TXN10004739,ACC411255,2026-04-30 18:54:00,19606.49,transfer_in,-,mobile,TH,18,1255,5,58,NORMAL
TXN10004740,ACC730909,2026-04-06 19:21:00,3078.19,transfer_out,-,mobile,TH,19,2899,2,859,NORMAL
TXN10004741,ACC778950,2026-04-08 11:35:00,349.76,purchase,Lotus's,branch,TH,11,1172,8,461,NORMAL
TXN10004742,ACC347484,2026-04-26 04:11:00,76.41,purchase,Online Gambling,web,US,4,125,11,5,FRAUD
TXN10004743,ACC910237,2026-04-17 11:24:00,3410.63,transfer_in,-,mobile,JP,11,3034,2,793,NORMAL
