"TransactionID","isFraud","TransactionDT","TransactionAmt","ProductCD","card1","card2","card3","card4","card5","card6","addr1","addr2","P_emaildomain","R_emaildomain","C1","C2","C3","C4","C5","D1","D2","D3","D4","D15"
3235055,0,5893724,108.95,"W",8320,476,150,"visa",166,"debit",299,87,"gmail.com",,3,3,0,0,1,0,,,0,72
3235062,0,5894171,22.114,"C",4868,224,106,"mastercard",224,"credit",,,"yahoo.fr","yahoo.fr",1,1,0,1,0,0,,,0,0
3235078,0,5895154,150,"W",5454,532,150,"mastercard",224,"debit",485,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3235082,0,5895414,50,"H",16659,170,150,"visa",226,"credit",264,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3235084,0,5895634,103.97,"W",7861,494,150,"visa",226,"credit",337,87,"aol.com",,4,2,0,0,1,449,449,0,532,539
3235092,0,5896297,57.95,"W",7664,490,150,"visa",226,"debit",264,87,"yahoo.com",,25,20,0,0,20,133,133,14,532,532
3235117,0,5898630,38.487,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,5,0,1,0,13,13,0,13,0
3235120,0,5898845,117,"W",2489,337,150,"visa",226,"debit",330,87,"gmail.com",,1,1,0,0,0,0,,,405,405
3235151,0,5902141,67.95,"W",7508,321,150,"visa",226,"debit",220,87,,,7,13,0,0,4,346,346,9,,549
3235160,0,5904100,29.5,"W",17523,586,150,"mastercard",137,"credit",264,87,,,3,4,0,0,0,40,40,0,,40
3235178,0,5907981,35.95,"W",17136,555,150,"visa",226,"debit",492,87,"gmail.com",,8,8,0,0,6,31,31,3,0,164
3235213,0,5916200,25.95,"W",12544,321,150,"visa",226,"debit",441,87,"gmail.com",,1,1,0,0,1,161,161,21,161,161
3235244,0,5919771,50,"W",7664,490,150,"visa",226,"debit",264,87,"gmail.com",,1,1,0,0,0,41,41,15,41,41
3235257,0,5920674,57.95,"W",15316,252,150,"visa",226,"debit",337,87,,,140,122,0,0,189,264,264,82,,245
3235267,0,5921089,35.95,"W",14084,257,150,"visa",226,"debit",226,87,"gmail.com",,1,1,0,0,1,34,34,8,34,34
3235284,0,5922440,105.95,"W",4806,490,150,"visa",226,"debit",315,87,"sbcglobal.net",,1,3,0,0,1,501,501,0,0,501
3235288,0,5922771,56.5,"W",13833,111,150,"visa",226,"debit",325,87,"gmail.com",,4,2,0,0,1,150,126,122,288,293
3235297,0,5923157,57.95,"W",15627,239,150,"mastercard",224,"debit",330,87,"gmail.com",,2,2,0,0,1,204,204,180,0,454
3235313,0,5923617,77,"W",10112,360,150,"visa",166,"debit",264,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3235338,0,5924218,108.5,"W",17249,543,150,"mastercard",224,"debit",272,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3235377,0,5925432,47.95,"W",14628,600,150,"visa",226,"debit",184,87,"gmail.com",,10,7,0,0,3,122,122,34,0,482
3235413,0,5926506,6085.23,"W",2755,404,150,"mastercard",102,"credit",204,87,,,1,1,0,0,1,0,,,,0
3235439,0,5927028,549.95,"W",15066,170,150,"mastercard",102,"credit",325,87,"aol.com",,1,1,0,0,1,0,,,0,0
3235451,0,5927304,15.95,"W",15651,417,150,"visa",226,"debit",330,87,"gmail.com",,13,8,0,0,3,165,,56,541,541
3235460,0,5927516,699.95,"W",5567,583,150,"visa",226,"credit",325,87,,,3,1,0,0,2,357,357,92,,357
3235489,0,5928082,82.95,"W",2532,555,150,"visa",226,"debit",325,87,"yahoo.com",,4,2,0,0,1,328,328,1,545,545
3235490,0,5928086,57.95,"W",1404,555,150,"visa",226,"debit",315,87,"yahoo.com",,119,102,0,0,91,333,333,6,369,17
3235514,0,5928580,107.95,"W",10057,225,150,"mastercard",224,"debit",123,87,,,11,12,0,0,7,547,547,5,,548
3235537,0,5929230,834,"W",5901,583,150,"visa",226,"credit",264,87,"yahoo.com",,1,1,0,0,0,431,431,0,135,431
3235540,0,5929299,107.95,"W",10023,111,150,"visa",226,"debit",325,87,"aol.com",,3,3,0,0,1,272,272,61,273,273
3235571,0,5930135,47.95,"W",13108,215,150,"visa",226,"debit",191,87,"aol.com",,1,1,0,0,1,358,358,358,358,358
3235590,0,5930864,29.243,"C",2271,555,195,"visa",226,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3235595,0,5930931,49,"W",10023,111,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3235636,0,5932058,92,"W",1342,514,150,"mastercard",224,"debit",325,87,"msn.com",,1,3,0,0,0,491,491,4,491,491
3235647,0,5932287,131,"W",8406,264,150,"visa",226,"debit",441,87,"anonymous.com",,46,51,0,0,25,376,350,31,0,393
3235654,0,5932427,554,"W",7919,194,150,"mastercard",202,"debit",251,87,"rocketmail.com",,1,1,0,0,0,0,,,0,0
3235659,0,5932506,57.95,"W",12839,321,150,"visa",226,"debit",264,87,"gmail.com",,2,3,0,0,1,182,182,8,66,182
3235731,0,5933901,47.95,"W",12469,360,150,"mastercard",166,"debit",264,87,"gmail.com",,100,101,0,0,77,9,9,2,14,14
3235742,0,5934116,49,"W",1939,360,150,"visa",166,"debit",330,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3235793,0,5934878,29,"W",7585,553,150,"visa",226,"credit",308,87,"netzero.net",,10,10,0,0,2,226,226,122,122,409
3235802,0,5935012,108.95,"W",18132,567,150,"mastercard",117,"debit",191,87,"gmail.com",,1,1,0,0,1,4,4,4,4,4
3235813,0,5935205,108.95,"W",7508,321,150,"visa",226,"debit",310,87,"gmail.com",,7,5,0,0,10,227,227,7,227,227
3235900,0,5936752,67.95,"W",13572,555,150,"visa",226,"debit",264,87,,,159,131,0,0,204,188,188,20,,189
3235921,0,5937102,59,"W",5938,111,150,"visa",162,"credit",123,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3235948,0,5937587,20,"S",2455,321,150,"visa",226,"credit",204,87,,"aol.com",1,1,0,1,0,0,,,,
3235959,0,5937865,411.95,"W",7585,553,150,"visa",226,"credit",472,87,"comcast.net",,3,2,0,0,3,219,219,15,448,448
3235965,0,5937981,107.95,"W",15420,170,150,"mastercard",224,"debit",325,87,"yahoo.com",,146,135,0,0,121,0,,,454,454
3235982,0,5938246,69.95,"W",6230,480,150,"mastercard",100,"debit",299,87,"gmail.com",,4,1,0,0,2,0,,,8,5
3235994,0,5938446,100,"R",11156,399,150,"american express",223,"credit",325,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3236047,0,5939245,464.7,"W",8056,555,150,"visa",226,"credit",204,87,"gmail.com",,2,2,0,0,1,0,,,0,0
3236057,0,5939359,117,"W",18132,567,150,"mastercard",117,"debit",204,87,"gmail.com",,1,1,0,0,0,0,,,0,183
3236132,0,5940787,25.576,"C",17813,555,147,"visa",226,"credit",,,"anonymous.com","anonymous.com",2,2,0,2,0,0,,,0,0
3236167,0,5941405,100,"R",4821,111,150,"visa",226,"debit",110,87,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
3236172,0,5941443,97.95,"W",7005,111,150,"visa",226,"debit",310,87,"yahoo.com",,6,4,0,0,6,156,156,17,301,301
3236223,0,5942288,25,"S",10616,583,150,"visa",226,"credit",123,87,,"gmail.com",1,1,0,1,0,0,,,,
3236235,0,5942486,30.95,"W",17399,111,150,"mastercard",224,"debit",204,87,"hotmail.com",,2,1,0,0,1,35,35,13,52,52
3236248,0,5942682,1536,"W",6019,583,150,"visa",226,"credit",204,87,"aol.com",,2,1,0,0,0,0,,,0,0
3236266,0,5943022,25.95,"W",12469,360,150,"mastercard",166,"debit",494,87,"anonymous.com",,2,1,0,0,2,75,75,4,34,64
3236274,0,5943301,87.95,"W",9479,562,150,"mastercard",102,"credit",253,87,"gmail.com",,2,1,0,0,1,109,106,8,109,109
3236281,0,5943366,57.95,"W",9500,321,150,"visa",226,"debit",330,87,,,6,8,0,0,13,250,250,6,,523
3236294,0,5943540,171,"W",6053,122,150,"mastercard",195,"debit",325,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3236311,0,5944046,207.95,"W",12577,268,150,"visa",166,"debit",299,87,"gmail.com",,113,100,0,0,102,34,34,8,34,34
3236313,0,5944077,48.95,"W",8700,111,150,"visa",226,"debit",191,87,"yahoo.com",,3,2,0,0,1,181,181,8,209,209
3236335,0,5944389,554,"W",4436,174,150,"visa",226,"debit",184,87,"gmail.com",,2,2,0,0,0,0,,0,0,281
3236340,0,5944457,52.95,"W",12577,268,150,"visa",166,"debit",205,87,"yahoo.com",,2,2,0,0,1,328,328,0,497,497
3236343,0,5944476,1164.95,"W",16132,111,150,"visa",226,"debit",299,87,,,1,1,0,0,1,0,,,,0
3236379,0,5945247,25,"W",3166,559,150,"visa",166,"debit",325,87,"gmail.com",,6,4,0,0,0,160,145,5,306,463
3236380,0,5945276,256,"W",2616,,150,"discover",102,"credit",325,87,"anonymous.com",,1,1,0,0,0,356,356,3,356,71
3236411,1,5945864,38.669,"C",9026,545,185,"visa",137,"credit",,,"gmail.com","gmail.com",5,121,0,4,0,95,,9,151,0
3236440,0,5946386,29,"W",12501,490,150,"visa",226,"debit",181,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3236454,0,5946546,774,"W",1689,555,150,"visa",226,"debit",315,87,,,1,1,0,0,0,0,,,,0
3236481,0,5946858,59,"W",16132,111,150,"visa",226,"debit",299,87,,,4,4,0,0,0,117,117,117,,188
3236507,0,5947285,77,"W",1720,294,150,"visa",226,"debit",315,87,"aol.com",,1,1,0,0,0,0,,,0,0
3236521,0,5947517,200,"R",11484,520,150,"american express",190,"credit",472,87,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,,
3236552,0,5948055,433.37,"W",7919,194,150,"mastercard",202,"debit",327,87,"gmail.com",,1,2,0,0,1,34,34,34,34,34
3236554,0,5948129,30.754,"C",4461,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",2,3,0,2,0,38,38,38,104,104
3236613,0,5949040,18.428,"C",8121,555,185,"visa",166,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3236669,0,5949786,59,"W",7919,194,150,"mastercard",202,"debit",123,87,"gmail.com",,1,1,0,0,0,329,329,30,329,329
3236718,0,5950546,50.95,"W",8117,490,150,"visa",226,"debit",327,87,"gmail.com",,1,2,0,0,1,172,172,60,0,0
3236726,0,5950682,57.95,"W",11218,579,150,"visa",226,"debit",184,87,"hotmail.com",,3,3,0,0,1,0,,,0,0
3236759,0,5951174,107.95,"W",15124,127,150,"mastercard",224,"debit",204,87,"aol.com",,4,3,0,0,1,112,112,0,550,0
3236760,0,5951189,14.985,"C",14276,177,185,"mastercard",137,"credit",,,"hotmail.com","hotmail.com",2,3,0,1,0,0,,0,0,0
3236789,0,5951813,189.95,"W",13906,369,150,"mastercard",117,"debit",325,87,"live.com",,1,1,0,0,1,0,,,0,0
3236793,0,5951837,39,"W",8320,476,150,"visa",166,"debit",469,87,,,1,2,0,0,0,0,0,0,,0
3236806,0,5952158,226,"W",2616,,150,"discover",102,"credit",264,87,,,2,2,0,0,0,36,36,0,,36
3236820,0,5952458,97,"W",14030,480,150,"mastercard",117,"debit",231,87,"anonymous.com",,8,6,0,0,1,10,0,0,0,11
3236828,0,5952591,200,"R",11484,520,150,"american express",190,"credit",472,87,"anonymous.com","anonymous.com",1,1,0,2,0,0,0,,,
3236830,0,5952651,164.97,"W",12037,595,150,"mastercard",224,"debit",231,87,"anonymous.com",,1,1,0,0,1,0,,,0,0
3236866,0,5953255,45,"W",16255,470,150,"mastercard",137,"credit",204,87,"yahoo.com",,3,1,0,0,0,0,,,0,424
3236886,0,5953590,57.95,"W",11207,361,150,"visa",226,"debit",204,87,"gmail.com",,186,175,0,0,162,0,,,0,0
3236908,0,5954137,47.95,"W",13719,555,150,"visa",226,"debit",272,87,,,5,5,0,0,3,446,446,21,,545
3236919,0,5954209,9.99,"W",12396,458,150,"visa",226,"debit",330,87,"yahoo.com",,95,91,0,0,121,490,480,12,67,490
3236935,0,5954462,59,"W",15066,170,150,"mastercard",102,"credit",123,87,"aol.com",,1,1,0,0,0,0,,,0,0
3236940,0,5954552,116.731,"C",1722,408,185,"mastercard",195,"debit",,,"anonymous.com","anonymous.com",1,41,0,3,0,505,505,8,505,337
3236947,0,5954678,77,"W",11127,567,150,"mastercard",219,"debit",272,87,"hotmail.com",,2,3,0,0,0,544,544,3,544,544
3236964,0,5954973,42.95,"W",9992,455,150,"mastercard",166,"debit",110,87,"yahoo.com",,158,137,0,0,159,95,12,5,424,270
3236966,0,5955004,335,"W",7264,220,150,"visa",195,"debit",251,87,"gmail.com",,2,4,0,0,2,0,,,22,217
3236975,0,5955116,57.95,"W",18132,567,150,"mastercard",117,"debit",204,87,"yahoo.com",,3,3,0,0,2,544,544,11,463,545
3236997,0,5955482,34,"W",10075,514,150,"mastercard",224,"debit",315,87,"aol.com",,1,2,0,0,0,200,200,17,42,42
3237012,0,5955674,226,"W",8409,555,150,"visa",226,"debit",337,87,"verizon.net",,1,1,0,0,0,0,,,0,0
3237039,0,5956156,63.95,"W",6877,550,150,"visa",226,"debit",272,87,"hotmail.com",,12,16,0,0,16,120,120,8,48,143
3237084,0,5956839,30.95,"W",6877,550,150,"visa",226,"debit",272,87,"windstream.net",,13,5,0,0,1,87,87,29,552,552
3237126,0,5957463,317.5,"W",14998,562,150,"mastercard",219,"credit",126,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3237129,0,5957518,27.788,"C",15257,375,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",2,6,0,1,0,0,,,375,375
3237134,0,5957555,35.95,"C",3154,408,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3237145,0,5957873,261.95,"W",16132,111,150,"visa",226,"debit",299,87,"yahoo.com",,5,3,0,0,2,508,,73,394,234
3237175,0,5958444,100,"W",3682,264,150,"visa",226,"credit",498,87,"hotmail.com",,3,3,0,0,1,0,0,1,1,1
3237185,0,5958655,994.95,"W",6590,110,150,"visa",138,"debit",220,87,"yahoo.com",,3,1,0,0,1,0,,,42,42
3237189,0,5958723,107,"W",6019,583,150,"visa",226,"credit",299,87,"yahoo.com",,4,2,0,0,0,0,,,471,21
3237190,0,5958724,100,"H",5254,414,143,"visa",226,"debit",157,87,"yahoo.com",,1,1,0,0,0,0,,,,
3237201,0,5958868,49,"W",10027,101,150,"visa",226,"debit",123,87,,,1,1,0,0,0,21,21,21,,21
3237217,0,5959093,2547.46,"W",4577,583,150,"mastercard",219,"credit",492,87,"aol.com",,1,1,0,0,1,0,0,0,0,0
3237244,0,5959423,35.95,"W",16770,310,150,"mastercard",224,"debit",498,87,"yahoo.com",,3,2,0,0,1,177,177,119,0,547
3237249,0,5959500,335,"W",11796,390,150,"mastercard",210,"debit",203,87,"gmail.com",,2,1,0,0,4,106,106,4,231,231
3237268,0,5959752,59,"W",12645,543,150,"mastercard",224,"debit",330,87,"gmail.com",,1,1,0,0,0,18,18,19,19,19
3237270,0,5959780,25.981,"C",16136,204,185,"visa",138,"debit",,,"gmail.com","gmail.com",3,13,0,2,0,349,349,347,349,300
3237285,0,5960039,117,"W",12783,501,150,"visa",226,"debit",143,87,"gmail.com",,1,1,0,0,0,462,462,462,462,462
3237288,0,5960126,108.5,"W",11863,135,150,"visa",226,"debit",184,87,"anonymous.com",,2,2,0,0,0,93,93,29,167,167
3237291,1,5960159,100,"R",2616,327,150,"discover",102,"credit",433,87,"bellsouth.net","yahoo.com",1,1,0,1,0,0,,,,
3237309,0,5960422,57.95,"W",17335,129,150,"visa",226,"debit",264,87,"yahoo.com",,7,9,0,0,2,211,211,34,67,211
3237318,0,5960547,50,"H",4030,174,150,"visa",226,"debit",126,87,"ymail.com","ymail.com",1,1,0,1,0,0,,,,
3237323,0,5960592,117,"W",16883,111,150,"visa",226,"debit",476,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3237326,0,5960692,117,"W",12253,170,150,"visa",226,"credit",492,87,"yahoo.com",,1,2,0,0,0,43,43,0,34,43
3237327,0,5960695,403.84,"W",6324,532,150,"mastercard",224,"credit",485,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3237329,0,5960723,29,"W",15066,170,150,"mastercard",102,"credit",325,87,"gmail.com",,1,1,0,0,0,0,,,0,142
3237337,1,5960888,335,"W",16075,514,150,"mastercard",102,"credit",203,87,"yahoo.com",,2,1,0,0,0,5,5,5,5,6
3237352,0,5961169,84.226,"C",9633,296,185,"visa",138,"debit",,,"yahoo.com.mx","yahoo.com.mx",1,1,0,1,0,0,,,0,0
3237360,0,5961360,69.99,"W",5901,583,150,"visa",226,"credit",330,87,"yahoo.com",,3,1,0,0,0,219,3,3,219,219
3237386,0,5961953,42.777,"C",16136,204,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,2,0,1,0,243,243,242,242,242
3237396,0,5962153,87,"W",16053,225,150,"mastercard",224,"debit",325,87,,,1,1,0,0,0,0,,,,0
3237406,0,5962457,52.928,"C",11837,304,146,"visa",226,"credit",,,"aol.com","aol.com",2,2,0,1,0,0,,,8,0
3237416,0,5962566,226,"W",7482,490,150,"visa",226,"debit",325,87,"aol.com",,2,2,0,0,0,545,545,4,186,544
3237453,0,5963042,445,"W",13009,174,150,"visa",195,"debit",181,87,,,2,2,0,0,0,10,,9,,88
3237484,0,5963408,494.95,"W",6019,583,150,"visa",226,"credit",299,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3237516,0,5963959,92,"W",9248,555,150,"visa",226,"debit",337,87,"yahoo.com",,1,2,0,0,0,68,68,0,67,39
3237585,0,5965326,56.5,"W",7508,321,150,"visa",226,"debit",177,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3237597,0,5965560,50,"R",7585,553,150,"visa",226,"credit",299,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3237617,0,5965781,275.99,"W",17480,528,150,"visa",226,"credit",299,87,"aol.com",,2,1,0,0,0,0,,,0,253
3237632,0,5966087,100,"R",12213,371,150,"visa",226,"credit",420,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3237636,0,5966172,305.9,"W",17482,194,150,"mastercard",202,"debit",330,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3237645,0,5966347,49,"W",10616,583,150,"visa",226,"credit",204,87,"anonymous.com",,1,1,0,0,0,0,,,0,0
3237672,0,5966832,41.025,"C",4504,500,185,"mastercard",219,"credit",,,"hotmail.com","hotmail.com",1,2,0,1,0,9,9,8,8,8
3237693,0,5967226,77.95,"W",11207,361,150,"visa",226,"debit",204,87,"yahoo.com",,3,3,0,0,1,113,113,28,112,28
3237695,0,5967248,25.95,"W",7919,194,150,"mastercard",202,"debit",494,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3237711,0,5967634,103.97,"W",16479,470,150,"mastercard",137,"credit",315,87,"yahoo.com",,4,3,0,0,1,0,,,313,313
3237810,0,5969714,15,"W",2616,,150,"discover",102,"credit",143,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3237844,0,5970396,226,"W",12581,453,150,"visa",226,"debit",337,87,"gmail.com",,3,2,0,0,0,0,,,487,487
3237852,0,5970441,47.95,"W",1444,490,150,"visa",166,"debit",264,87,"hotmail.com",,1,1,0,0,1,0,,,0,0
3237865,0,5970732,49,"W",9803,583,150,"visa",226,"credit",203,87,"gmail.com",,1,1,0,0,0,314,314,0,0,313
3237919,0,5972222,17.884,"C",15885,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",2,3,0,1,0,0,,,29,0
3237926,0,5972335,153,"W",15066,170,150,"mastercard",102,"credit",264,87,"gmail.com",,5,4,0,0,0,0,0,0,435,435
3237957,0,5972905,92,"W",9500,321,150,"visa",226,"debit",272,87,,,2,1,0,0,0,246,143,142,,330
3237995,0,5974106,21.026,"C",9026,545,185,"visa",137,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3237999,0,5974188,19.95,"W",1893,514,150,"mastercard",224,"credit",502,87,"anonymous.com",,1,1,0,0,1,0,,,0,0
3238012,0,5974501,57.95,"W",15651,417,150,"visa",226,"debit",330,87,"verizon.net",,2,2,0,0,4,21,21,21,218,547
3238034,0,5975071,27.95,"W",10258,321,150,"visa",226,"debit",441,87,"gmail.com",,3,3,0,0,1,77,77,4,75,76
3238075,0,5976498,33.95,"W",13530,455,150,"mastercard",224,"debit",272,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3238107,0,5977669,107.95,"W",16034,481,150,"mastercard",102,"credit",485,87,,,6,5,0,0,3,208,208,8,,443
3238128,0,5978375,58.95,"W",16007,555,150,"visa",226,"debit",512,87,,,1,1,0,0,1,0,,,,0
3238133,0,5978563,67.95,"W",8868,205,150,"visa",166,"debit",264,87,"yahoo.com",,3,1,0,0,6,0,,,0,51
3238168,0,5980150,100,"R",1724,583,150,"visa",226,"credit",325,87,"optonline.net","optonline.net",1,1,0,1,0,0,,,,
3238199,0,5982686,108.95,"W",2884,490,150,"visa",226,"debit",264,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3238204,0,5983027,34.97,"W",12598,111,150,"visa",166,"debit",299,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3238260,0,5993389,108.95,"W",9992,455,150,"mastercard",166,"debit",264,87,"anonymous.com",,4,5,0,0,4,0,,,0,0
3238302,0,6004834,73,"W",9500,321,150,"visa",226,"debit",126,87,,,3,1,0,0,0,154,154,1,,
3238336,0,6007884,87.95,"W",9485,111,150,"visa",226,"debit",315,87,"gmail.com",,1,1,0,0,1,63,63,63,63,63
3238344,0,6008347,92,"W",6019,583,150,"visa",226,"credit",325,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3238352,0,6008695,92,"W",12544,321,150,"visa",226,"debit",441,87,"gmail.com",,2,2,0,0,0,78,78,32,512,512
3238389,0,6010719,445,"W",6581,555,150,"visa",226,"credit",204,87,"gmail.com",,2,1,0,0,0,0,,,549,549
3238393,0,6010851,31.95,"W",7919,194,150,"mastercard",202,"debit",205,87,,,3,2,0,0,1,5,5,0,,36
3238394,0,6010852,82.95,"W",9992,455,150,"mastercard",166,"debit",143,87,"yahoo.com",,1,2,0,0,1,450,450,22,451,451
3238406,0,6011140,20,"S",11106,100,150,"visa",226,"credit",441,87,,"anonymous.com",1,1,0,1,0,0,,,,
3238418,0,6011573,744.95,"W",10616,583,150,"visa",226,"credit",204,87,,,1,1,0,0,1,0,,,0,0
3238421,0,6011833,97.95,"W",6170,174,150,"visa",226,"debit",315,87,"yahoo.com",,2,1,0,0,1,0,,,69,69
3238467,0,6013584,47.95,"W",2581,199,150,"mastercard",202,"debit",315,87,"gmail.com",,2,2,0,0,1,111,,112,112,112
3238494,0,6014246,1218.91,"W",16075,514,150,"mastercard",102,"credit",204,87,"yahoo.com",,1,1,0,0,1,0,,0,0,0
3238508,0,6014460,35.95,"W",12544,321,150,"visa",226,"debit",476,87,"gmail.com",,4,2,0,0,1,82,82,48,0,530
3238522,0,6014882,226,"W",4436,174,150,"visa",226,"debit",441,87,"yahoo.com",,2,1,0,0,0,0,,0,0,0
3238531,0,6015009,57.95,"W",6952,416,150,"visa",226,"debit",498,87,"yahoo.com",,116,128,0,0,111,506,506,7,506,506
3238552,0,6015554,68.5,"W",12932,361,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3238560,0,6015821,131,"W",12686,215,150,"visa",226,"debit",315,87,"gmail.com",,2,2,0,0,0,38,38,21,259,259
3238570,0,6016115,171,"W",15497,490,150,"visa",226,"debit",299,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3238583,0,6016361,77,"W",9749,528,150,"visa",226,"credit",231,87,,,11,7,0,0,1,36,30,1,,237
3238606,0,6016828,49,"W",6156,225,150,"visa",166,"debit",204,87,"gmail.com",,1,1,0,0,0,5,5,0,5,5
3238614,0,6017006,9,"S",17458,507,150,"visa",226,"debit",330,87,,"scranton.edu",2,1,0,2,0,67,67,,,67
3238621,0,6017146,52.95,"W",12839,321,150,"visa",226,"debit",264,87,"yahoo.com",,4,2,0,0,3,180,180,25,550,550
3238635,0,6017393,680.08,"W",13844,583,150,"visa",226,"credit",264,87,,,1,1,0,0,1,0,,1,,1
3238645,0,6017526,34,"W",7166,435,150,"visa",226,"debit",476,87,"anonymous.com",,1,1,0,0,0,0,0,0,0,0
3238668,0,6017931,49,"W",7069,111,150,"mastercard",202,"debit",325,87,"aol.com",,1,1,0,0,0,0,,,0,0
3238686,0,6018330,108.5,"W",5469,555,150,"visa",226,"debit",472,87,"gmail.com",,1,2,0,0,0,267,,267,267,0
3238708,0,6018678,59,"W",9500,321,150,"visa",226,"debit",272,87,"yahoo.com",,2,1,0,0,0,0,,,0,0
3238712,0,6018707,44,"W",13085,417,150,"visa",195,"debit",330,87,"anonymous.com",,1,1,0,0,0,0,,,0,0
3238723,0,6018871,57.95,"W",9450,417,150,"visa",226,"debit",324,87,"comcast.net",,1,1,0,0,1,0,,,0,0
3238746,0,6019323,57.95,"W",15484,418,150,"visa",226,"debit",264,87,"gmail.com",,3,4,0,0,2,0,,,0,0
3238765,0,6019759,59,"W",4030,174,150,"visa",226,"debit",126,87,"gmail.com",,1,1,0,0,0,0,,,550,550
3238784,0,6020152,49,"W",18132,567,150,"mastercard",117,"debit",184,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3238822,0,6020694,107.95,"W",5887,555,150,"visa",226,"debit",272,87,"yahoo.com",,149,138,0,0,96,138,69,2,305,305
3238853,0,6021214,87.95,"W",2744,490,150,"visa",195,"debit",264,87,"yahoo.com",,101,79,0,0,80,0,,,0,0
3238865,0,6021467,49,"W",8174,517,150,"mastercard",224,"debit",330,87,"yahoo.com",,1,2,0,0,0,59,59,1,59,59
3238866,0,6021547,34,"W",12866,303,150,"visa",226,"debit",330,87,"hotmail.com",,2,1,0,0,0,0,,,0,38
3238901,0,6022259,10.271,"C",1080,555,117,"visa",226,"debit",,,"yahoo.com","yahoo.com",1,1,0,1,0,0,,,0,0
3238926,0,6022690,33.654,"C",5812,408,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3238966,0,6023228,87.95,"W",14290,512,150,"visa",226,"debit",485,87,"yahoo.com",,4,6,0,0,2,547,547,5,5,5
3238972,0,6023319,39,"W",7919,194,150,"mastercard",202,"debit",330,87,"gmail.com",,2,2,0,0,0,159,159,4,190,524
3238973,0,6023337,13,"S",7861,494,150,"visa",226,"credit",441,87,,"gmail.com",2,2,0,1,0,0,,,,
3238982,0,6023475,117,"W",12501,490,150,"visa",226,"debit",272,87,"anonymous.com",,1,2,0,0,0,381,381,6,381,381
3239023,0,6024176,19.939,"C",13832,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,2,0,1,0,34,34,34,34,34
3239093,0,6025218,335,"W",1974,111,150,"visa",226,"debit",184,87,"yahoo.com",,3,3,0,0,0,1,1,1,65,65
3239099,0,6025293,107.95,"W",17400,174,150,"visa",226,"debit",123,87,"att.net",,1,3,0,0,2,537,537,1,537,0
3239109,0,6025461,77,"W",11815,206,150,"mastercard",166,"debit",441,87,"yahoo.com",,1,2,0,0,0,14,14,14,14,14
3239133,0,6025762,15,"W",16272,127,150,"mastercard",224,"debit",123,87,"yahoo.com",,1,2,0,0,0,318,318,318,0,318
3239196,0,6026874,146.277,"C",8404,156,146,"visa",,"charge card",,,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,0,0
3239199,0,6026911,39,"W",16916,225,150,"mastercard",224,"debit",181,87,"yahoo.com",,6,7,0,0,2,71,68,0,71,69
3239206,0,6027072,159.95,"W",17188,321,150,"visa",226,"debit",310,87,"gmail.com",,1,1,0,0,1,0,,,422,422
