loan_id,customer_id,age,gender,marital_status,education,employment_type,years_employed,annual_income,monthly_income,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,collateral_type,loan_purpose,debt_to_income,missed_payments_6m,months_with_bank,num_bank_products,default
LN001602,CUS01602,59,Female,Divorced,Doctoral,Contract Employee,32,3984807,330126,4642572,84,17.27219167363601,499,1,Real Estate,Medical,1.5323439735187876,4,102,5,1
LN001271,CUS01271,25,Female,Divorced,Primary,Self-Employed,19,1980787,150667,3839182,48,14.423003479810548,477,3,Real Estate,Home Purchase,5.775083028097419,3,57,5,1
LN000010,CUS00010,41,Male,Married,Bachelor,Permanent Employee,23,2762605,223180,2166259,48,17.062024959858853,490,0,Real Estate,Business Expansion,3.3483200027422075,0,177,3,0
LN000450,CUS00450,51,Female,Married,Primary,Contract Employee,13,3720772,304509,2721019,12,6.5325651332513015,646,1,Life Insurance,Debt Consolidation,9.528331708338461,4,159,2,0
LN000709,CUS00709,45,Female,Single,Master,Business Owner,21,4204955,352839,1209892,120,6.751630389846315,764,3,Vehicle,Auto Loan,0.8009165233982205,1,39,5,0
LN000256,CUS00256,62,Female,Widowed,Doctoral,Business Owner,22,2821184,219588,302901,48,13.315943119186308,524,0,Vehicle,Education,0.04593116449121995,5,149,5,0
LN000883,CUS00883,42,Female,Widowed,Vocational,Freelance,6,2947517,246217,1938914,120,3.6687687501315036,781,3,Real Estate,Personal Loan,1.2366725870968323,1,28,4,0
LN000390,CUS00390,65,Male,Married,Vocational,Freelance,17,1966707,164704,2081199,120,13.54169097521669,643,0,Guarantor,Business Expansion,1.0019542970884352,2,169,1,0
LN000909,CUS00909,50,Male,Single,Secondary,Government Officer,15,1012691,78995,3986711,240,16.195885728495803,657,3,Vehicle,Medical,3.0824016557849356,4,137,2,0
LN000925,CUS00925,41,Male,Divorced,Vocational,Permanent Employee,12,2544111,200141,1819870,48,4.857433186669537,748,5,Vehicle,Personal Loan,2.239703464791404,6,97,4,0
LN001704,CUS01704,39,Male,Divorced,Master,Business Owner,8,1472915,130393,1549080,84,6.755689269838753,723,4,Life Insurance,Auto Loan,1.8009638834008739,3,160,1,1
LN001233,CUS01233,34,Female,Divorced,Primary,Permanent Employee,6,1793302,155669,3117241,84,6.5904782787342935,645,0,,Personal Loan,2.766675991735079,2,29,3,1
LN000461,CUS00461,45,Male,Married,Doctoral,Permanent Employee,22,2148812,171557,4652103,240,16.923821462746538,403,2,Real Estate,Debt Consolidation,0.7343706428100013,2,25,6,0
LN001270,CUS01270,34,Female,Widowed,Secondary,Business Owner,30,3869085,314965,1268838,12,17.059844193857373,336,4,Fixed Deposit,Business Expansion,3.5725768446742134,0,25,3,1
LN001760,CUS01760,63,Male,Single,Secondary,Business Owner,18,2089697,163845,3079360,36,13.790950106019585,408,3,Fixed Deposit,Auto Loan,6.599587929851734,5,55,5,1
LN001169,CUS01169,41,Female,Married,Bachelor,Freelance,20,1194040,108364,4945959,60,14.467307584443535,351,5,Real Estate,Business Expansion,9.944576971918679,5,189,1,1
LN000959,CUS00959,59,Female,Married,Doctoral,Freelance,18,467681,51984,142078,84,16.593470509014487,339,3,Fixed Deposit,Personal Loan,0.0,5,53,1,0
LN000502,CUS00502,66,Male,Divorced,Master,Freelance,6,3825430,319467,2342812,24,6.780335320114509,668,1,Real Estate,Education,3.658454358763173,2,126,3,0
LN000740,CUS00740,55,Female,Divorced,Vocational,Government Officer,21,1492456,116094,3865461,84,17.124259208740707,554,1,Life Insurance,Education,4.226149440589597,2,44,6,0
LN001850,CUS01850,47,Male,Married,Master,Contract Employee,17,3778332,316004,2731698,24,13.235147822467454,382,4,Life Insurance,Auto Loan,5.258099299958789,4,143,3,1
LN000869,CUS00869,44,Female,Single,Doctoral,Business Owner,0,2188959,179190,2107907,240,9.64051846626327,461,0,Real Estate,Home Purchase,1.0477418530598812,1,171,4,0
LN000732,CUS00732,57,Female,Divorced,Bachelor,Freelance,14,2519691,205983,447654,24,8.080758978627228,539,5,Vehicle,Auto Loan,0.9548316574707202,0,147,4,0
LN000540,CUS00540,56,Female,Married,Master,Contract Employee,10,1273635,97572,874919,60,5.822664827401392,320,1,Guarantor,Debt Consolidation,0.9284508064360442,1,66,3,0
LN001202,CUS01202,24,Female,Divorced,Primary,Self-Employed,19,1877356,159199,3703902,48,13.72490171549775,493,3,Real Estate,Home Purchase,6.294466819390018,3,61,5,1
LN000698,CUS00698,52,Female,Single,Primary,Self-Employed,7,3184375,264670,3967860,48,18.431543542652523,700,5,Real Estate,Auto Loan,3.494981459591467,3,225,6,0
LN001393,CUS01393,59,Female,Divorced,Doctoral,Contract Employee,32,3996663,326304,4540563,84,17.280362599519496,503,1,Real Estate,Medical,2.4193499342434936,4,104,5,1
LN001377,CUS01377,60,Female,Divorced,Bachelor,Contract Employee,6,509300,32354,666871,120,8.598243008123273,350,2,Life Insurance,Personal Loan,3.3177107974044793,4,58,1,1
LN001146,CUS01146,30,Female,Single,Secondary,Self-Employed,4,3465972,290517,2720186,24,5.358775318806909,399,1,Vehicle,Home Purchase,4.384251163434556,3,220,3,1
LN001032,CUS01032,51,Female,Widowed,Primary,Contract Employee,12,3780076,306457,1935934,36,6.140531498350458,420,3,Real Estate,Business Expansion,1.1943352625537496,4,96,4,1
LN000373,CUS00373,45,Female,Widowed,Master,Government Officer,2,989749,93061,2674925,180,7.4994772866733355,735,0,,Home Purchase,2.906962439658251,1,126,5,0
LN000668,CUS00668,58,Male,Married,Vocational,Government Officer,24,1359029,104253,3162530,120,15.852256451138741,695,1,Real Estate,Auto Loan,4.241981669143617,2,28,3,0
LN001526,CUS01526,53,Female,Widowed,Primary,Contract Employee,11,3672908,305218,1896150,36,6.090664550417945,431,3,Real Estate,Business Expansion,2.7075289450431566,4,100,4,1
LN000358,CUS00358,62,Female,Single,Doctoral,Government Officer,4,2456736,198885,1479914,48,5.571568463166144,747,3,Life Insurance,Auto Loan,2.03306992962439,0,237,4,0
LN000968,CUS00968,60,Male,Married,Bachelor,Government Officer,30,1531809,121923,552604,48,6.2643385487016285,469,4,,Education,2.5667277377209308,4,110,3,0
LN000784,CUS00784,44,Female,Single,Doctoral,Business Owner,0,2124322,180439,2024939,240,9.959743804296942,451,0,Real Estate,Home Purchase,0.8569517247690432,1,171,4,0
LN000736,CUS00736,60,Female,Married,Master,Freelance,17,2584311,213214,74693,180,8.070687033229536,487,1,Guarantor,Debt Consolidation,0.0,2,45,1,0
LN001036,CUS01036,31,Female,Married,Doctoral,Freelance,19,3804822,311467,3259814,12,5.78301681951035,333,0,Guarantor,Business Expansion,11.247708420040786,6,165,5,1
LN000971,CUS00971,26,Female,Widowed,Master,Freelance,25,3839432,307534,4467935,60,17.43934188217901,625,3,Life Insurance,Education,3.11545342506192,4,191,4,0
LN001525,CUS01525,45,Male,Widowed,Vocational,Freelance,25,2572602,218132,1770055,36,3.947739590824749,766,5,Vehicle,Medical,2.58319863333744,4,136,1,1
LN001487,CUS01487,61,Female,Divorced,Bachelor,Contract Employee,2,2981749,253718,2630891,60,4.02927034849294,716,5,Life Insurance,Home Purchase,1.285589452538483,6,151,6,1
LN001524,CUS01524,40,Female,Divorced,Bachelor,Government Officer,29,627070,57357,3721727,240,11.537582892072603,300,3,,Home Purchase,2.6269639572716756,0,134,2,1
LN001491,CUS01491,26,Male,Married,Secondary,Contract Employee,5,2434366,203566,2535192,60,8.6289797465701,543,2,Fixed Deposit,Medical,1.8596950217429404,3,90,5,1
LN001643,CUS01643,53,Female,Married,Vocational,Freelance,21,3369744,292253,2201785,84,16.38722148964962,620,2,Fixed Deposit,Education,0.7606603027623662,1,34,1,1
LN001253,CUS01253,28,Female,Married,Secondary,Self-Employed,5,1155385,103574,3285310,36,15.41938737304958,604,4,,Auto Loan,11.48068606081432,3,100,1,1
LN001694,CUS01694,29,Female,Married,Doctoral,Freelance,20,3607167,304843,3217055,12,5.891413726889975,321,0,Guarantor,Business Expansion,10.88253136092594,6,163,5,1
LN001750,CUS01750,30,Female,Married,Secondary,Self-Employed,4,1126115,105178,3394232,36,15.252072847668563,617,4,,Auto Loan,10.910523210737514,3,100,1,1
LN001237,CUS01237,38,Male,Divorced,Secondary,Freelance,35,852565,76507,3973854,240,12.083966464325577,448,0,Vehicle,Debt Consolidation,3.769085309904204,2,106,2,1
LN000886,CUS00886,62,Male,Single,Secondary,Permanent Employee,3,1041367,85150,401718,240,7.877235193203822,658,3,Real Estate,Personal Loan,0.9059377146160446,5,143,1,0
LN000080,CUS00080,33,Female,Married,Doctoral,Government Officer,1,170572,22074,2746500,36,17.7714908824187,829,3,Vehicle,Personal Loan,56.81771771906319,5,205,3,0
LN001173,CUS01173,32,Female,Widowed,Vocational,Freelance,12,511123,43772,3142272,36,9.030804906486878,615,5,,Personal Loan,22.55115472062609,6,64,1,1
LN000815,CUS00815,43,Female,Married,Doctoral,Permanent Employee,5,266916,13957,1184972,120,8.403386861751866,830,0,,Education,6.570191462874686,3,180,2,0
LN001286,CUS01286,61,Male,Divorced,Vocational,Permanent Employee,27,691118,50547,4666207,12,4.06671120938769,582,1,,Personal Loan,86.22825587678703,4,12,4,1
LN000672,CUS00672,22,Female,Divorced,Primary,Permanent Employee,21,212729,22349,4865908,240,14.717358730299937,600,5,Real Estate,Debt Consolidation,8.947108646462839,4,146,6,0
LN001532,CUS01532,55,Female,Widowed,Bachelor,Freelance,22,1981565,171667,2730292,84,12.993285274372633,560,3,Life Insurance,Personal Loan,2.823002808483947,2,225,1,1
LN000058,CUS00058,62,Female,Widowed,Doctoral,Business Owner,22,2787482,235052,185196,48,13.246539806070873,543,0,Vehicle,Education,0.0,5,152,5,0
LN000134,CUS00134,45,Female,Married,Primary,Freelance,30,4235236,347016,1310821,24,16.90249805991952,774,3,Fixed Deposit,Auto Loan,1.1494187455244527,2,200,6,0
LN001141,CUS01141,59,Male,Single,Master,Freelance,3,4156528,333709,3268303,180,8.175086306123308,480,1,Fixed Deposit,Education,0.9398950303942255,2,68,2,1
LN000934,CUS00934,63,Female,Divorced,Vocational,Freelance,14,2018265,162771,2755879,12,16.301580073489017,814,2,Life Insurance,Debt Consolidation,18.406149971666633,1,101,1,0
LN001685,CUS01685,22,Female,Widowed,Vocational,Permanent Employee,28,3444309,294485,4024567,24,16.79858263741796,420,0,,Business Expansion,7.654714978879502,4,60,6,1
LN000824,CUS00824,41,Male,Married,Bachelor,Permanent Employee,22,2725422,229852,2050994,48,16.968191695862266,498,0,Real Estate,Business Expansion,2.570100235482884,0,175,3,0
LN001215,CUS01215,24,Female,Divorced,Primary,Self-Employed,19,1927354,158955,3694212,48,14.136457728814648,476,3,Real Estate,Home Purchase,6.078919209042838,3,69,5,1
LN000505,CUS00505,61,Male,Single,Primary,Contract Employee,32,2456142,210802,1905832,180,17.974728382398315,732,0,Real Estate,Education,0.9436150323681272,4,91,5,0
LN001775,CUS01775,59,Male,Single,Secondary,Contract Employee,34,2131346,180042,2202725,84,11.493806111672008,701,0,Real Estate,Home Purchase,2.519190875459069,3,236,5,1
LN000348,CUS00348,39,Male,Divorced,Vocational,Permanent Employee,12,2427548,215959,1918302,48,5.143886799864266,744,5,Vehicle,Personal Loan,1.258850643108506,6,97,4,0
LN000387,CUS00387,59,Male,Divorced,Bachelor,Contract Employee,9,1371557,117464,4100557,12,5.221625646673004,823,3,,Home Purchase,33.45816320139131,4,124,2,0
LN001025,CUS01025,64,Male,Married,Bachelor,Self-Employed,5,1390370,110410,2008382,240,17.286137231990995,795,3,,Home Purchase,1.2292494475908224,2,116,4,1
LN000895,CUS00895,51,Male,Widowed,Bachelor,Business Owner,19,1802335,151902,2818263,180,5.25937669185597,669,5,,Debt Consolidation,0.8318299299888874,1,206,5,0
LN000829,CUS00829,43,Male,Married,Master,Freelance,25,3681059,301508,521169,120,4.183832811418291,500,3,Fixed Deposit,Education,0.7642097855078565,6,55,4,0
LN001893,CUS01893,26,Male,Divorced,Master,Government Officer,33,3244164,271328,2189656,60,14.718203567853282,822,0,Real Estate,Debt Consolidation,1.9505992239950034,0,166,4,1
LN000476,CUS00476,46,Female,Widowed,Master,Self-Employed,9,1912252,159842,916433,24,11.193365442866442,658,5,Life Insurance,Home Purchase,3.316332806085894,1,156,6,0
LN001471,CUS01471,30,Female,Divorced,Bachelor,Freelance,4,1242864,100857,3399537,24,12.64044772867272,605,0,Fixed Deposit,Education,17.802524019350976,1,110,5,1
LN001448,CUS01448,23,Female,Divorced,Secondary,Government Officer,35,384822,21290,2898097,36,8.443488097140268,423,3,Real Estate,Home Purchase,40.36863438356238,4,198,6,1
LN001582,CUS01582,36,Female,Divorced,Master,Government Officer,33,1585517,130423,2117832,36,5.366947128179507,352,2,Guarantor,Auto Loan,5.951840125579819,0,168,1,1
LN000653,CUS00653,34,Female,Single,Bachelor,Business Owner,23,1212625,97247,2145564,180,5.778551153689184,332,5,Guarantor,Home Purchase,0.07871634526212246,4,195,3,0
LN000173,CUS00173,31,Male,Married,Vocational,Permanent Employee,29,2646969,221072,1862106,84,9.394499483467161,601,0,,Debt Consolidation,1.8478016928522112,1,214,2,0
LN001150,CUS01150,54,Male,Widowed,Bachelor,Permanent Employee,30,1961895,158402,4696878,24,6.651424109840809,838,2,Life Insurance,Auto Loan,14.190232170135348,6,144,3,1
LN000039,CUS00039,62,Male,Single,Vocational,Contract Employee,13,2875743,243678,1542133,12,4.639987578827389,431,5,Real Estate,Business Expansion,6.919514618337349,2,217,2,0
LN000714,CUS00714,29,Male,Single,Primary,Self-Employed,7,1799982,149653,1582236,240,14.495842438953819,655,2,Vehicle,Medical,1.3003720589742827,0,164,4,0
LN000091,CUS00091,62,Male,Widowed,Master,Self-Employed,9,2486472,216031,283965,48,6.547777121539281,580,4,Fixed Deposit,Education,0.410302403645713,4,184,4,0
LN001937,CUS01937,31,Female,Married,Vocational,Business Owner,16,1662643,122063,2378150,12,16.686382658678415,817,2,,Personal Loan,17.072258631551122,2,59,1,1
LN001206,CUS01206,53,Male,Married,Primary,Freelance,28,2044310,167151,2633614,60,8.120228896791359,404,3,Life Insurance,Debt Consolidation,3.6383435799390362,6,52,5,1
LN000876,CUS00876,63,Female,Single,Doctoral,Government Officer,4,2417084,201977,1518159,48,5.580300053666132,736,3,Life Insurance,Auto Loan,1.6703938813446166,0,238,4,0
LN001352,CUS01352,52,Male,Divorced,Bachelor,Freelance,4,3615887,300132,2108758,48,9.72316466273891,481,2,,Medical,1.2454357411754695,4,196,3,1
LN001890,CUS01890,49,Male,Married,Primary,Freelance,19,3376670,281785,969216,24,4.439815692337488,361,1,Real Estate,Debt Consolidation,2.763564955991945,5,139,4,1
LN001094,CUS01094,41,Male,Widowed,Doctoral,Government Officer,16,1367747,111524,1731383,24,10.484343817576816,405,2,Real Estate,Medical,7.872964884881559,1,156,3,1
LN001156,CUS01156,42,Female,Married,Master,Government Officer,21,2525208,200572,3373809,120,9.033850871532426,445,1,Fixed Deposit,Debt Consolidation,1.6298522076969926,3,48,6,1
LN001782,CUS01782,53,Female,Married,Vocational,Freelance,22,3493140,299230,2257155,84,15.941473195196114,627,2,Fixed Deposit,Education,1.0149052245681152,1,29,1,1
LN001959,CUS01959,31,Female,Divorced,Doctoral,Business Owner,9,3689941,310065,152086,180,4.704918056024505,452,4,Guarantor,Personal Loan,0.522808174381916,4,226,1,1
LN000500,CUS00500,45,Male,Widowed,Secondary,Self-Employed,8,3914791,330234,1695943,84,13.868473065131047,494,0,Life Insurance,Personal Loan,1.0689302456210923,5,146,6,0
LN000339,CUS00339,63,Female,Single,Master,Government Officer,4,2070822,183109,2478312,240,7.639105288296629,514,2,Fixed Deposit,Education,0.16419913266859243,0,102,5,0
LN001189,CUS01189,41,Female,Married,Bachelor,Freelance,20,1185318,101815,4921132,60,14.663458156058747,363,5,Real Estate,Business Expansion,9.695979397786639,5,177,1,1
LN000029,CUS00029,51,Female,Divorced,Vocational,Business Owner,3,4042904,319851,2974187,300,16.801779316209736,710,1,Life Insurance,Auto Loan,0.7803159394451815,3,191,5,0
LN001218,CUS01218,52,Female,Widowed,Primary,Contract Employee,12,3678917,316446,1970832,36,5.993278040152056,435,3,Real Estate,Business Expansion,1.8390845825963111,4,97,4,1
LN001400,CUS01400,44,Male,Widowed,Bachelor,Freelance,15,2184982,187126,844440,120,7.755756776490406,336,4,Real Estate,Education,0.0510004520224423,5,110,2,1
LN001821,CUS01821,41,Male,Widowed,Bachelor,Contract Employee,33,3203813,269690,4559465,120,14.305224994094722,332,1,Fixed Deposit,Home Purchase,1.626028465285607,0,110,4,1
LN000946,CUS00946,26,Male,Married,Vocational,Government Officer,7,2658837,221776,2362869,240,12.61431241461018,380,2,Vehicle,Personal Loan,1.4877493489660645,3,82,4,0
LN000170,CUS00170,63,Male,Single,Vocational,Contract Employee,13,2836134,241850,1540088,12,4.4021680011322895,418,5,Real Estate,Business Expansion,7.5995512643858,2,217,2,0
LN001405,CUS01405,41,Male,Married,Bachelor,Contract Employee,29,3108222,259398,4791159,84,10.56986991942446,735,4,Life Insurance,Personal Loan,2.747465681184107,5,225,3,1
LN001198,CUS01198,39,Female,Divorced,Doctoral,Permanent Employee,28,3935767,329094,2651950,36,13.733492635153873,463,3,,Personal Loan,2.538230817027914,4,207,6,1
LN001254,CUS01254,59,Male,Single,Master,Freelance,4,4104329,353752,3178196,180,8.56276803167083,476,1,Fixed Deposit,Education,0.781549337108923,2,66,2,1
LN001614,CUS01614,63,Male,Divorced,Doctoral,Freelance,0,2424634,199733,4211265,60,9.787240490421286,417,4,,Debt Consolidation,4.539671253474826,0,158,6,1
LN000913,CUS00913,43,Male,Divorced,Bachelor,Permanent Employee,26,566671,39978,722869,24,5.018155267297729,364,5,Fixed Deposit,Auto Loan,10.2520699755514,1,99,2,0
LN000492,CUS00492,62,Male,Single,Secondary,Permanent Employee,3,1013605,84711,305657,240,7.667856787913046,661,3,Real Estate,Personal Loan,0.14849600614435488,5,140,1,0
LN000954,CUS00954,49,Female,Married,Secondary,Permanent Employee,17,311165,18091,3409590,60,11.596424813566712,510,1,Real Estate,Medical,31.968648391463844,2,50,4,0
LN001098,CUS01098,28,Female,Married,Bachelor,Contract Employee,26,663267,60336,2722365,84,9.08910166755253,317,5,Fixed Deposit,Business Expansion,7.0253233939542685,2,72,5,1
LN001033,CUS01033,26,Male,Married,Doctoral,Contract Employee,6,4200691,348956,1605271,12,13.259545643171814,721,0,Guarantor,Education,4.840473202431604,0,180,5,1
LN000588,CUS00588,37,Female,Married,Master,Contract Employee,0,406091,28198,1000,60,10.517594245814522,675,1,Vehicle,Debt Consolidation,0.43572435468907156,6,216,6,0
LN000751,CUS00751,50,Female,Divorced,Vocational,Business Owner,4,4014497,333538,3146145,300,17.22839962311946,710,1,Life Insurance,Auto Loan,1.012214387071531,3,192,5,0
LN000658,CUS00658,45,Male,Widowed,Doctoral,Government Officer,2,598719,61749,5054725,120,16.453675702143748,688,5,Guarantor,Medical,8.577660269785673,4,78,2,0
LN000235,CUS00235,55,Female,Divorced,Secondary,Contract Employee,14,1798071,156259,890873,60,13.09682939683365,811,5,Life Insurance,Education,1.3426079816775496,5,15,3,0
LN000733,CUS00733,44,Male,Single,Vocational,Self-Employed,1,1266207,111229,2610208,60,7.491115836456367,626,1,Life Insurance,Education,4.666233301705745,6,53,3,0
LN001989,CUS01989,55,Male,Widowed,Bachelor,Permanent Employee,31,1968176,163487,4600969,24,6.995044965517196,834,2,Life Insurance,Auto Loan,14.564643999189968,6,139,3,1
LN001633,CUS01633,62,Female,Divorced,Bachelor,Contract Employee,1,2982739,252457,2621554,60,5.039853307570027,721,5,Life Insurance,Home Purchase,0.7564037697211434,6,154,6,1
LN001157,CUS01157,33,Female,Widowed,Primary,Self-Employed,0,2193028,187684,2682388,180,16.385345883285385,404,3,Life Insurance,Debt Consolidation,0.787033956085122,6,177,5,1
LN001470,CUS01470,35,Male,Married,Secondary,Contract Employee,5,2096269,177066,4912971,24,11.355791075275192,305,4,Fixed Deposit,Business Expansion,13.64670563504154,5,100,4,1
LN001425,CUS01425,32,Female,Widowed,Primary,Self-Employed,0,2174940,173508,2720535,180,16.227599449559523,424,3,Life Insurance,Debt Consolidation,1.0670252297216116,6,181,5,1
